Date,Price,Open,High,Low,Vol.,Change %
2015-08-14,"1,596.82","1,623.91","1,626.90","1,590.57",200.10M,-1.53%
2015-08-13,"1,621.62","1,605.63","1,626.86","1,605.46",151.65M,0.73%
2015-08-12,"1,609.93","1,629.21","1,629.63","1,603.26",161.40M,-1.64%
2015-08-11,"1,636.71","1,653.44","1,661.62","1,635.77",132.56M,-1.07%
2015-08-10,"1,654.37","1,672.57","1,672.57","1,649.12",125.87M,-1.68%
2015-08-07,"1,682.65","1,692.33","1,695.18","1,677.22",130.17M,-0.71%
2015-08-06,"1,694.64","1,720.85","1,722.30","1,694.64",156.21M,-1.79%
2015-08-05,"1,725.56","1,723.53","1,729.91","1,723.22",84.74M,0.11%
2015-08-04,"1,723.73","1,730.09","1,730.81","1,722.91",98.53M,-1.17%
2015-08-03,"1,744.19","1,716.99","1,744.19","1,714.82",69.80M,1.22%
2015-07-31,"1,723.14","1,701.31","1,723.14","1,701.31",135.59M,1.37%
2015-07-30,"1,699.92","1,696.74","1,706.26","1,695.66",89.30M,0.05%
2015-07-29,"1,698.99","1,699.60","1,702.36","1,696.72",121.79M,-0.04%
2015-07-28,"1,699.70","1,708.62","1,713.06","1,699.70",136.92M,-0.59%
2015-07-27,"1,709.76","1,710.97","1,718.60","1,709.76",79.48M,-0.64%
2015-07-24,"1,720.76","1,720.01","1,721.45","1,712.49",76.68M,-0.10%
2015-07-23,"1,722.44","1,729.57","1,731.18","1,722.44",80.96M,-0.41%
2015-07-22,"1,729.53","1,731.12","1,732.54","1,725.52",114.84M,-0.38%
2015-07-21,"1,736.19","1,725.43","1,736.19","1,722.61",88.92M,0.70%
2015-07-20,"1,724.13","1,733.29","1,735.75","1,720.02",91.84M,-0.15%
2015-07-16,"1,726.73","1,722.04","1,727.50","1,720.70",76.72M,-0.03%
2015-07-15,"1,727.26","1,723.01","1,727.26","1,722.13",131.82M,0.36%
2015-07-14,"1,721.10","1,720.06","1,727.07","1,720.06",94.68M,0.29%
2015-07-13,"1,716.11","1,710.75","1,718.39","1,707.00",71.73M,0.03%
2015-07-10,"1,715.58","1,698.26","1,720.82","1,698.26",86.08M,0.83%
2015-07-09,"1,701.54","1,687.26","1,704.88","1,685.03",107.19M,0.34%
2015-07-08,"1,695.83","1,706.47","1,706.70","1,693.35",136.70M,-0.96%
2015-07-07,"1,712.30","1,714.27","1,718.03","1,708.64",112.75M,-0.28%
2015-07-06,"1,717.05","1,728.43","1,728.43","1,706.60",94.61M,-0.99%
2015-07-03,"1,734.24","1,737.23","1,738.09","1,724.50",84.75M,0.02%
2015-07-02,"1,733.88","1,729.56","1,738.67","1,728.43",130.51M,0.34%
2015-07-01,"1,727.96","1,709.77","1,737.67","1,709.77",147.51M,1.25%
2015-06-30,"1,706.64","1,695.36","1,708.38","1,691.03",176.33M,0.87%
2015-06-29,"1,691.92","1,709.35","1,709.35","1,688.44",115.42M,-1.08%
2015-06-26,"1,710.47","1,716.64","1,716.64","1,709.87",86.63M,-0.37%
2015-06-25,"1,716.81","1,729.58","1,729.64","1,716.81",139.05M,-0.86%
2015-06-24,"1,731.68","1,727.59","1,731.68","1,724.47",114.32M,0.28%
2015-06-23,"1,726.86","1,734.56","1,734.97","1,726.86",108.24M,-0.34%
2015-06-22,"1,732.76","1,721.62","1,735.90","1,720.84",117.64M,0.64%
2015-06-19,"1,721.77","1,718.71","1,726.98","1,715.83",188.86M,0.21%
2015-06-18,"1,718.12","1,725.28","1,727.30","1,714.22",121.53M,-0.51%
2015-06-17,"1,726.86","1,722.71","1,728.06","1,721.23",110.50M,0.27%
2015-06-16,"1,722.24","1,721.16","1,726.78","1,718.44",94.52M,0.00%
2015-06-15,"1,722.16","1,733.28","1,734.40","1,722.16",130.47M,-0.70%
2015-06-12,"1,734.37","1,740.99","1,740.99","1,732.59",76.91M,-0.02%
2015-06-11,"1,734.76","1,744.77","1,744.77","1,733.17",124.07M,-0.05%
2015-06-10,"1,735.63","1,730.94","1,739.48","1,730.75",112.15M,0.38%
2015-06-09,"1,729.05","1,737.53","1,738.76","1,729.05",97.21M,-0.60%
2015-06-08,"1,739.45","1,736.07","1,741.11","1,727.01",89.29M,-0.34%
2015-06-05,"1,745.33","1,743.16","1,746.28","1,737.88",80.46M,0.22%
2015-06-04,"1,741.48","1,742.02","1,749.20","1,739.92",118.08M,-0.44%
2015-06-03,"1,749.17","1,748.59","1,750.68","1,743.12",144.37M,0.45%
2015-06-02,"1,741.37","1,743.48","1,746.49","1,736.57",151.63M,-0.12%
2015-06-01,"1,743.41","1,751.82","1,752.08","1,732.27",133.25M,-0.24%
2015-05-29,"1,747.52","1,751.35","1,755.82","1,746.06",262.31M,-0.46%
2015-05-28,"1,755.56","1,757.91","1,759.43","1,750.72",125.71M,0.03%
2015-05-27,"1,755.05","1,758.35","1,758.35","1,749.78",168.82M,-0.51%
2015-05-26,"1,764.07","1,767.04","1,776.07","1,755.09",134.67M,-0.19%
2015-05-25,"1,767.38","1,787.02","1,787.64","1,764.63",104.99M,-1.13%
2015-05-22,"1,787.50","1,798.33","1,798.46","1,780.11",140.99M,-0.42%
2015-05-21,"1,795.04","1,810.37","1,810.71","1,793.34",147.58M,-0.83%
2015-05-20,"1,810.11","1,812.07","1,812.59","1,807.95",108.88M,0.02%
2015-05-19,"1,809.72","1,819.02","1,819.58","1,808.07",96.22M,-0.76%
2015-05-18,"1,823.50","1,813.52","1,823.50","1,808.79",84.14M,0.64%
2015-05-15,"1,811.92","1,806.61","1,811.92","1,802.05",58.75M,0.24%
2015-05-14,"1,807.55","1,806.12","1,807.90","1,803.63",113.68M,0.25%
2015-05-13,"1,803.02","1,801.08","1,803.68","1,795.16",133.71M,0.25%
2015-05-12,"1,798.61","1,798.64","1,802.54","1,797.01",107.58M,-0.38%
2015-05-11,"1,805.49","1,809.22","1,814.24","1,803.57",96.73M,-0.12%
2015-05-08,"1,807.65","1,806.32","1,814.28","1,805.35",133.49M,0.14%
2015-05-07,"1,805.10","1,808.32","1,818.79","1,805.10",145.01M,-0.87%
2015-05-06,"1,820.97","1,824.21","1,824.21","1,813.01",121.86M,-0.35%
2015-05-05,"1,827.42","1,830.32","1,830.90","1,818.16",140.91M,0.50%
2015-04-30,"1,818.27","1,840.29","1,841.06","1,818.27",166.93M,-1.34%
2015-04-29,"1,842.93","1,855.10","1,855.46","1,842.84",131.63M,-0.65%
2015-04-28,"1,855.06","1,861.59","1,862.14","1,850.04",115.76M,-0.24%
2015-04-27,"1,859.58","1,864.69","1,867.53","1,859.18",118.22M,-0.16%
2015-04-24,"1,862.58","1,852.99","1,862.58","1,849.71",119.18M,0.89%
2015-04-23,"1,846.08","1,848.29","1,855.70","1,846.08",82.95M,-0.47%
2015-04-22,"1,854.77","1,863.61","1,863.61","1,853.72",105.38M,-0.43%
2015-04-21,"1,862.80","1,850.71","1,862.80","1,850.35",132.57M,0.76%
2015-04-20,"1,848.66","1,844.25","1,848.97","1,841.10",100.54M,0.15%
2015-04-17,"1,845.86","1,848.09","1,852.95","1,845.09",128.68M,-0.11%
2015-04-16,"1,847.94","1,842.04","1,849.22","1,838.27",137.17M,0.42%
2015-04-15,"1,840.13","1,837.46","1,846.06","1,836.37",160.92M,0.03%
2015-04-14,"1,839.61","1,845.51","1,846.31","1,837.25",124.34M,-0.13%
2015-04-13,"1,842.08","1,842.89","1,847.50","1,840.91",102.58M,-0.12%
2015-04-10,"1,844.31","1,846.85","1,849.78","1,840.77",100.94M,-0.27%
2015-04-09,"1,849.39","1,848.43","1,849.77","1,843.99",100.66M,-0.05%
2015-04-08,"1,850.31","1,852.49","1,853.21","1,848.00",109.97M,-0.33%
2015-04-07,"1,856.51","1,843.18","1,856.51","1,843.18",125.14M,0.74%
2015-04-06,"1,842.94","1,838.30","1,844.83","1,837.51",92.50M,0.46%
2015-04-03,"1,834.52","1,831.34","1,836.82","1,829.74",68.53M,0.14%
2015-04-02,"1,831.97","1,827.66","1,832.37","1,826.28",127.53M,0.31%
2015-04-01,"1,826.31","1,831.35","1,831.35","1,823.61",85.90M,-0.24%
2015-03-31,"1,830.78","1,828.88","1,832.85","1,825.30",171.97M,0.49%
2015-03-30,"1,821.83","1,815.52","1,825.76","1,815.02",100.40M,0.47%
2015-03-27,"1,813.37","1,815.15","1,818.31","1,813.30",121.89M,-0.28%
2015-03-26,"1,818.42","1,816.85","1,820.52","1,815.41",102.23M,-0.04%
2015-03-25,"1,819.10","1,812.43","1,823.19","1,812.18",127.63M,0.28%
2015-03-24,"1,814.04","1,798.82","1,814.54","1,798.24",120.97M,1.01%
2015-03-23,"1,795.85","1,801.23","1,811.08","1,795.85",106.40M,-0.43%
2015-03-20,"1,803.65","1,803.56","1,806.90","1,798.74",212.71M,-0.30%
2015-03-19,"1,809.13","1,798.22","1,815.71","1,798.03",112.84M,0.64%
2015-03-18,"1,797.57","1,790.32","1,800.83","1,787.77",119.16M,0.54%
2015-03-17,"1,787.87","1,779.96","1,789.40","1,779.96",97.69M,0.41%
2015-03-16,"1,780.54","1,777.28","1,787.29","1,774.30",105.70M,-0.07%
2015-03-13,"1,781.75","1,784.98","1,789.36","1,781.75",93.21M,-0.29%
2015-03-12,"1,786.87","1,780.75","1,789.92","1,780.65",130.34M,0.49%
2015-03-11,"1,778.16","1,783.47","1,787.23","1,774.97",153.24M,-0.65%
2015-03-10,"1,789.73","1,794.82","1,799.05","1,789.73",159.46M,-0.11%
2015-03-09,"1,791.74","1,790.59","1,795.76","1,778.99",158.05M,-0.84%
2015-03-06,"1,806.96","1,804.86","1,809.65","1,799.80",166.42M,0.05%
2015-03-05,"1,806.09","1,819.66","1,819.67","1,805.80",207.28M,-1.07%
2015-03-04,"1,825.54","1,825.66","1,826.05","1,819.18",146.22M,0.24%
2015-03-03,"1,821.25","1,820.43","1,825.79","1,817.94",154.35M,0.23%
2015-03-02,"1,817.13","1,822.91","1,825.33","1,812.35",139.43M,-0.22%
2015-02-27,"1,821.21","1,822.27","1,825.65","1,811.74",191.17M,0.02%
2015-02-26,"1,820.87","1,813.88","1,821.67","1,812.90",120.98M,0.28%
2015-02-25,"1,815.86","1,818.22","1,818.35","1,808.65",143.94M,-0.16%
2015-02-24,"1,818.68","1,812.01","1,819.24","1,812.01",146.63M,0.51%
2015-02-23,"1,809.39","1,811.01","1,812.75","1,804.95",125.84M,0.08%
2015-02-18,"1,807.87","1,806.54","1,815.95","1,806.17",64.91M,-0.12%
2015-02-17,"1,810.09","1,808.41","1,810.90","1,804.52",83.60M,0.07%
2015-02-16,"1,808.89","1,804.94","1,809.71","1,800.24",139.72M,0.44%
2015-02-13,"1,800.95","1,791.68","1,800.95","1,790.31",149.30M,0.66%
2015-02-12,"1,789.07","1,790.69","1,791.00","1,780.21",180.66M,-0.55%
2015-02-11,"1,798.95","1,810.98","1,812.08","1,790.80",142.23M,-0.67%
2015-02-10,"1,811.12","1,812.74","1,816.62","1,808.69",148.41M,-0.03%
2015-02-09,"1,811.58","1,815.62","1,818.31","1,805.16",121.88M,-0.09%
2015-02-06,"1,813.25","1,806.31","1,814.30","1,806.07",149.33M,0.56%
2015-02-05,"1,803.21","1,803.79","1,804.25","1,796.41",146.02M,0.01%
2015-02-04,"1,803.02","1,814.72","1,831.41","1,801.09",212.03M,1.22%
2015-01-30,"1,781.26","1,788.36","1,789.39","1,781.26",166.39M,-0.05%
2015-01-29,"1,782.18","1,791.59","1,794.82","1,779.17",169.14M,-0.76%
2015-01-28,"1,795.88","1,794.76","1,800.64","1,790.02",160.79M,-0.40%
2015-01-27,"1,803.17","1,789.96","1,810.21","1,788.55",171.84M,0.37%
2015-01-26,"1,796.44","1,800.49","1,801.06","1,792.65",135.44M,-0.37%
2015-01-23,"1,803.08","1,792.47","1,809.33","1,788.78",220.33M,1.20%
2015-01-22,"1,781.75","1,767.74","1,787.91","1,763.68",218.99M,0.66%
2015-01-21,"1,770.09","1,752.90","1,770.09","1,751.46",178.47M,1.14%
2015-01-20,"1,750.11","1,754.21","1,754.34","1,745.64",123.14M,-0.18%
2015-01-19,"1,753.31","1,745.50","1,755.12","1,745.50",130.85M,0.56%
2015-01-16,"1,743.57","1,740.19","1,746.24","1,732.35",153.21M,-0.08%
2015-01-15,"1,745.00","1,747.54","1,750.94","1,738.24",182.94M,0.17%
2015-01-14,"1,742.01","1,742.66","1,744.71","1,736.77",182.00M,-0.39%
2015-01-13,"1,748.90","1,726.54","1,750.16","1,725.98",147.55M,0.80%
2015-01-12,"1,735.08","1,730.10","1,735.08","1,718.76",95.90M,0.15%
2015-01-09,"1,732.44","1,734.61","1,738.54","1,725.81",126.25M,0.25%
2015-01-08,"1,728.06","1,714.40","1,730.18","1,714.02",121.09M,1.10%
2015-01-07,"1,709.18","1,714.70","1,717.17","1,706.18",171.02M,-0.43%
2015-01-06,"1,716.58","1,730.94","1,730.94","1,708.78",146.06M,-1.15%
2015-01-05,"1,736.62","1,758.43","1,759.15","1,734.51",98.14M,-0.92%
2015-01-02,"1,752.77","1,757.15","1,757.96","1,741.45",63.58M,-0.48%
2014-12-31,"1,761.25","1,759.76","1,768.85","1,755.93",140.84M,-0.32%
